시간, 시가, 종가, 고가, 저가, WP, 거래량, Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time,,,,,
152400,294,294.1,294.15,294,294.087,521,0.100006,0.0900024,0.250031,0.321453,0.0714099,293.8,294.038,0.206528,46.2587,75.5541,0.0101074,-108,-1524,31,-24,32,314319,-146,0.06,0.00382812,12,1,8,7,13,12,293.813,374,294.438,358,,,,,
152500,294.1,294.1,294.15,294.1,294.112,68,0,0.05,0.350037,0.346182,0.0384516,293.8,294.032,0.204862,50.9668,70.5541,0.0103638,-93,-1521,22,-20,163,314350,31,0.26,0.0044935,12,1,9,7,12,12,293.813,374,294.438,358,,,,,
152600,294.15,294.3,294.3,294.1,294.25,911,0.149994,0.0700012,0.450012,0.428599,0.0357057,293.8,294.028,0.209737,54.6268,74.9986,0.0167196,97,-1571,60,-38,210,314281,-69,0.31,0.00528497,12,1,9,7,12,11,293.813,374,294.438,358,,,,,
152700,294.25,294.4,294.4,294.25,294.362,334,0.149994,0.0899963,0.549988,0.448298,0.0344748,293.8,294.034,0.220191,54.8104,81.6662,0.0241699,204,-1570,66,-35,264,314213,-68,0.31,0.00607234,12,1,9,7,12,11,293.813,374,294.438,358,,,,,
152800,294.35,294.4,294.4,294.3,294.375,289,0.0499878,0.0899963,0.649994,0.3704,0.0370287,293.8,294.047,0.22716,69.3907,90.5554,0.0257935,145,-1618,48,-26,152,314145,-68,0.36,0.00698453,12,1,9,7,12,11,293.813,374,294.438,358,,,,,
152900,294.35,294.4,294.4,294.35,294.387,349,0.0499878,0.0799927,0.549988,0.400034,0.0399912,293.8,294.058,0.23622,66.9398,95,0.0238159,188,-1663,54,-28,110,314097,-48,0.46,0.00814909,12,1,10,7,12,11,293.813,374,294.387,388, Call 포인트 생성,,,,
153000,294.4,294.4,294.5,294.35,294.413,1269,0,0.0799927,0.349976,0.375025,0.0416582,293.8,294.076,0.242093,60.2833,95.9998,0.0199137,226,-1673,52,-22,181,314015,-82,0.23,0.00871794,12,1,10,8,12,10,293.813,374,294.413,389,,,,,
153100,294.45,294.55,294.55,294.35,294.5,872,0.0999756,0.069989,0.499939,0.400029,0.0399932,293.8,294.102,0.248425,81.6843,95.9998,0.0188477,188,-1832,42,-44,10,314174,159,0.32,0.00951406,12,1,10,9,11,9,293.813,374,294.5,390,,,,,
153200,294.55,294.65,294.65,294.5,294.612,679,0.100006,0.0599915,0.649963,0.48004,0,293.8,294.136,0.260869,96.0936,95.9998,0.0213379,267,-1902,51,-54,21,314241,67,0,0,12,1,11,10,10,9,293.813,374,294.612,391,,,,,
153300,294.65,294.6,294.65,294.55,294.6,636,-0.0499878,0.0599915,0.649963,0.461569,0,293.8,294.174,0.265213,83.9001,94.4617,0.0194946,309,-1932,30,-51,9,314166,-75,0,0,12,1,12,10,9,9,293.813,374,294.612,391,,,,,
153400,294.65,294.55,294.65,294.5,294.563,349,-0.100006,0.0699951,0.449951,0.384637,0.0384543,293.8,294.207,0.268126,73.9373,90.825,0.0135864,196,-1917,-1,-49,-107,313920,-246,0,0,12,1,12,10,9,9,293.813,374,294.612,391,,,,,
153500,294.5,294.6,294.65,294.5,294.587,692,0.100006,0.0899963,0.549957,0.35716,0.0357073,293.8,294.246,0.266994,77.9708,93.0075,0.00840657,357,-2174,30,-79,-343,313768,-152,0,0,12,1,12,10,9,9,293.813,374,294.612,391,,,,,
