시간, 시가, 종가, 고가, 저가, WP, 거래량, 거래량(부호), Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time
104500,291.9,291.95,292,291.9,291.95,532,532,0.0500183,0.139996,-0.549988,0,0.482773,291.9,292.501,0.278384,26.1684,5.33366,-0.0330322,-731,-40,-64,10,-394,171926,42,-0.1,0.0467619,0,6,11,6,11,12,291.938,104,292.875,80
104600,291.95,291.75,291.95,291.75,291.8,1537,-1537,-0.200012,0.170001,-0.850006,0,0.548395,291.9,292.453,0.311686,17.346,5.33366,-0.0298462,-784,26,-70,16,-407,172198,272,0.24,0.0485849,0,7,11,6,12,13,291.8,106,292.875,80
104700,291.75,292,292,291.75,291.938,1462,1462,0.25,0.140002,-0.600006,0.0294049,0.500009,291.75,292.412,0.330091,28.7194,10.8893,-0.0177246,-665,126,-30,22,-145,171622,-576,0.19,0.0499065,0,7,10,6,12,13,291.8,106,292.875,80
104800,292,292,292.1,292,292.025,1222,-1222,0,0.120007,-0.600006,0.0857108,0.485718,291.75,292.376,0.338486,28.7194,12.445,-0.00356039,-604,82,-24,11,-139,171606,-16,0.02,0.0496296,0,7,10,6,12,13,291.8,106,292.875,80
104900,292.05,292.1,292.1,291.95,292.063,989,989,0.0500183,0.11001,-0.449982,0.0833305,0.472212,291.75,292.34,0.344243,36.0135,21.1953,0.00771077,-468,62,20,36,77,171433,-173,-0.09,0.0483486,0,7,9,5,12,14,291.8,106,292.875,80
105000,292.05,291.95,292.05,291.95,291.975,720,-720,-0.0999756,0.120001,-0.399963,0.0833305,0.388881,291.75,292.3,0.350998,35.822,25.1951,0.0105591,-420,81,38,28,90,170963,-470,0.11,0.0489091,0,7,8,4,13,14,291.8,106,292.85,81
105100,291.95,291.95,291.95,291.85,291.925,822,822,0,0.0799988,-0.349976,0.0857108,0.428571,291.75,292.264,0.359277,40.2424,31.8621,0.00818685,-475,113,36,20,438,170973,10,-0.01,0.0483784,0,7,8,4,13,14,291.8,106,292.775,90
105200,291.95,291.9,291.95,291.9,291.913,490,-490,-0.0500183,0.0400024,0,0.107137,0.25,291.75,292.228,0.365713,52.8242,34.8775,0.00585529,-569,105,23,20,346,170923,-50,0.09,0.04875,0,7,9,4,12,13,291.8,106,292.775,90
105300,291.9,291.95,292,291.9,291.95,431,431,0.0500183,0.0500061,-0.0499573,0.148131,0.222207,291.75,292.198,0.368259,48.6176,40.7509,0.00704752,-590,139,27,16,314,170847,-76,0.13,0.049469,0,7,9,5,12,12,291.8,106,292.775,90
105400,291.95,292.1,292.1,291.95,292.063,910,910,0.149994,0.0700012,0.200043,0.222207,0.222207,291.75,292.173,0.367943,61.1597,52.0007,0.0143188,-467,84,28,-6,388,170679,-168,0.05,0.0494737,0,7,9,6,11,12,291.8,106,292.775,90
105500,292.05,292,292.1,291.95,292.013,281,-281,-0.0499878,0.0600037,0.100037,0.214273,0.214273,291.75,292.145,0.367617,55.6093,60.9525,0.0161011,-556,58,6,-3,260,169964,-715,0.12,0.050087,0,7,9,6,11,12,291.8,106,292.775,90
105600,292,292,292.05,291.95,292,435,0,0,0.0600037,0.300049,0.230762,0.115381,291.75,292.114,0.367772,71.7788,68.5709,0.0155436,-631,82,-23,2,-10,169894,-70,0.12,0.0506897,0,7,8,6,12,12,291.8,106,292.775,90
105700,292,291.95,292,291.95,291.963,205,-205,-0.0499878,0.0599976,6.10E-05,0.227278,0.136361,291.75,292.081,0.36792,57.8792,68.0005,0.0121663,-668,105,-35,3,-41,169858,-36,0.06,0.0507692,0,7,8,6,13,12,291.8,106,292.775,90
105800,291.95,292,292.05,291.9,291.987,390,390,0.0499878,0.0599915,0.0500488,0.130434,0.173929,291.75,292.048,0.36776,61.5988,68.5709,0.0104614,-647,146,-24,4,-95,169864,6,0.03,0.0505932,0,7,8,7,12,13,291.8,106,292.775,90
105900,292,291.95,292,291.95,291.963,273,-273,-0.0499878,0.0399902,-0.0499573,0.142857,0.142886,291.75,292.018,0.367009,46.7874,56.5714,0.00874837,-737,155,-24,7,-243,169808,-56,0.18,0.0516807,0,7,9,6,13,12,291.8,106,292.775,90
110000,291.95,292.05,292.05,291.95,292.025,405,405,0.0999756,0.0499878,0.149994,0.199994,0.150034,291.75,291.997,0.363473,63.1061,58.2845,0.0107585,-757,196,-23,8,-199,169766,-42,0.08,0.0519167,0,7,8,6,13,12,291.8,106,292.65,92
110100,292,291.95,292.05,291.9,291.962,328,-328,-0.0499878,0.0599854,0.100006,0.190472,0.0952796,291.75,291.976,0.358978,57.5319,49.0005,0.00887451,-776,194,-44,15,-118,169750,-16,0.29,0.0538843,0,7,8,6,13,12,291.8,106,292.65,92
110200,292,292.1,292.15,291.95,292.075,970,970,0.100006,0.069989,0.250031,0.250013,0.0833715,291.75,291.977,0.339021,74.0791,57.001,0.0125326,-824,244,-38,26,-129,169550,-200,0.31,0.0559836,0,7,8,7,12,12,291.8,106,292.637,98
110300,292.1,292.1,292.15,292.1,292.112,96,-96,0,0.0599915,0.200012,0.217416,0.0869981,291.75,291.982,0.314391,71.1101,61.0025,0.0157471,-777,230,-20,21,-164,169509,-41,0.2,0.0571545,0,7,9,7,11,11,291.8,106,292.637,98
110400,292.15,292,292.15,292,292.038,554,-554,-0.149994,0.0799927,-0.0999756,0.130444,0.17397,291.75,291.987,0.285459,51.8232,61.0025,0.0126465,-829,251,-23,20,-80,165718,-3791,0.18,0.0581452,0,7,9,7,11,11,291.8,106,292.637,98
110500,292,292.1,292.1,292,292.075,342,342,0.100006,0.0799988,0.0500183,0.136372,0.181876,291.75,291.993,0.257997,60.7764,61.0049,0.0117269,-849,285,-28,19,-15,165730,12,0.1,0.05848,0,7,8,7,12,11,291.8,106,292.637,98
110600,292.05,292,292.1,291.95,292.013,533,-533,-0.0499878,0.0799988,3.05E-05,0.130441,0.217436,291.75,292.004,0.215216,52.6781,64.0039,0.00666911,-845,274,-15,17,-8,165633,-97,0.07,0.0585714,0,7,7,7,12,12,291.8,106,292.637,98
110700,292,292,292,291.95,291.987,205,205,0,0.0599976,0.0500183,0.130441,0.217436,291.9,292.006,0.184615,55.5231,56.0034,0.00238444,-944,311,-26,16,-132,165665,32,0.25,0.0600787,0,7,7,7,13,12,291.8,106,292.637,98
110800,292,291.9,292,291.9,291.925,166,-166,-0.100006,0.0799988,-0.0999756,0.136369,0.227318,291.9,292.001,0.168687,48.0862,40.0024,-0.00227865,-1056,344,-40,21,-130,165626,-39,-0.04,0.0592969,0,7,6,7,13,13,291.8,106,292.575,99
110900,291.85,291.75,291.9,291.65,291.763,1354,-1354,-0.100006,0.0700012,-0.149994,0.115386,0.384661,291.85,291.986,0.163281,36.9214,36.0022,-0.0119019,-1255,432,-61,26,-262,165742,116,0.14,0.0599225,0,7,6,7,14,13,291.763,129,292.438,100
111000,291.75,291.8,291.85,291.65,291.775,531,531,0.0499878,0.0599976,-0.199982,0.0714348,0.357174,291.75,291.976,0.154412,38.5794,26.001,-0.0146444,-1091,488,-44,36,-21,165778,36,0.22,0.0611538,0,7,6,7,14,12,291.763,129,292.388,101
111100,291.8,291.8,291.95,291.8,291.837,895,-895,0,0.05,-0.149994,0.142866,0.321439,291.75,291.972,0.136164,41.4234,24.0002,-0.0107666,-991,448,-23,28,37,165737,-41,0.15,0.0618321,0,7,7,8,13,11,291.763,129,292.112,123
111200,291.8,291.8,291.85,291.75,291.8,364,-364,0,0.05,-0.25,0.0769267,0.38461,291.75,291.966,0.122845,25.0859,21.9995,-0.00771485,-1009,472,-22,26,10,164825,-912,0.13,0.0623485,0,7,7,8,13,11,291.763,129,292.112,123
111300,291.75,291.9,291.95,291.75,291.875,549,549,0.149994,0.0599976,-0.100006,0.137935,0.344817,291.75,291.962,0.111672,35.2933,31.9995,-0.000410974,-952,469,-15,27,95,164816,-9,0.14,0.0629323,0,7,7,9,12,10,291.763,129,292.112,123
111400,291.9,291.85,291.9,291.85,291.862,371,-371,-0.0499878,0.0499939,0,0.148153,0.296284,291.75,291.952,0.109948,36.9758,36.8885,0.00311686,-926,418,2,15,56,164781,-35,0.31,0.0647761,0,7,8,9,13,10,291.763,129,292.112,123
111500,291.9,291.9,291.9,291.85,291.887,247,247,0,0.0399963,-0.100006,0.153853,0.307683,291.75,291.946,0.107063,35.3758,41.9995,0.00581462,-897,370,22,3,44,164149,-632,0.15,0.0654074,0,7,8,9,12,10,291.763,129,292.112,123
111600,291.9,291.85,291.95,291.8,291.862,446,-446,-0.0499878,0.0499939,-0.100006,0.15385,0.269225,291.75,291.939,0.105259,36.2185,47.4288,0.00598145,-943,400,44,-4,90,163980,-169,0.13,0.0658824,0,7,8,10,11,10,291.763,129,292.112,123
111700,291.85,291.85,291.9,291.8,291.85,215,215,0,0.0499939,-0.100006,0.14815,0.259251,291.75,291.934,0.103831,36.2185,52.8581,0.00469564,-994,378,13,-15,96,162468,-1512,0.28,0.0674453,0,7,8,9,12,10,291.763,129,292.112,123
111800,291.8,292.1,292.3,291.8,292.075,2331,2331,0.300018,0.0799988,0.300018,0.342849,0.171416,291.75,291.938,0.106759,62.7693,56.7048,0.014327,-894,359,13,-12,288,162372,-96,0.11,0.0677536,0,7,7,9,12,10,291.763,129,292.112,123
111900,292.1,292.15,292.15,292.1,292.137,1180,1180,0.0499878,0.0799988,0.450012,0.387089,0.0322492,291.75,291.947,0.114047,85.559,63.2004,0.0216512,-698,38,44,-62,-57,162337,-35,0.12,0.0681295,0,7,8,9,13,9,291.763,129,292.137,139
112000,292.2,292.25,292.35,292.15,292.25,714,714,0.0499878,0.0899963,0.450012,0.516125,0.0322492,291.75,291.958,0.131326,86.0142,68.7561,0.0290202,-556,-12,56,-68,-25,162353,16,0.23,0.0692857,0,7,9,10,12,9,291.763,129,292.25,140
112100,292.25,292.3,292.35,292.2,292.287,530,530,0.0499878,0.0899963,0.5,0.451615,0.0322498,291.75,291.974,0.148376,87.1791,75.6597,0.0312174,-479,-43,63,-65,15,162286,-67,0.25,0.0705674,0,7,10,10,11,8,291.763,129,292.287,141
112200,292.35,292.3,292.35,292.25,292.3,646,-646,-0.0500183,0.1,0.449982,0.451615,0,291.75,291.986,0.162955,87.1791,82.5634,0.0278483,-481,-93,59,-66,-91,162165,-121,0.3,0.0721831,0,7,10,10,11,8,291.763,129,292.3,142
112300,292.3,292.25,292.3,292.2,292.25,532,-532,-0.0499878,0.0499939,0.25,0.413803,0.0344748,291.75,291.992,0.170181,78.7652,85.0803,0.0199381,-491,-123,64,-74,-106,161962,-203,0.14,0.0726573,0,7,10,9,12,9,291.763,129,292.3,142
112400,292.25,292.25,292.25,292.2,292.237,410,410,0,0.0399963,0.299988,0.413803,0.0344748,291.75,292.003,0.177275,83.6477,86.059,0.0118774,-454,-113,77,-70,-40,161980,18,0.28,0.0740972,0,7,9,8,13,9,291.763,129,292.3,142
112500,292.25,292.35,292.4,292.25,292.337,877,877,0.100006,0.05,0.399994,0.483875,0.0322504,291.75,292.016,0.190271,85.2081,87.7263,0.0104818,-376,-174,74,-76,-7,162067,87,0.15,0.0746207,0,7,10,9,13,9,291.763,129,292.337,145
112600,292.35,292.35,292.4,292.3,292.35,364,364,0,0.0400024,0.449982,0.50001,0.0333259,291.75,292.033,0.203064,91.367,87.7273,0.00925294,-408,-198,41,-33,10,161229,-838,0.12,0.0749315,0,7,11,9,12,9,291.763,129,292.35,146
112700,292.35,292.25,292.35,292.25,292.275,278,-278,-0.100006,0.05,0.349976,0.50001,0.0666517,291.75,292.047,0.209772,87.4227,84.3948,0.00413411,-445,-184,15,-24,-94,161118,-111,0.06,0.0748299,0,7,11,9,12,10,291.763,129,292.35,146
112800,292.25,292.25,292.3,292.2,292.25,307,0,0,0.0400024,0.0499573,0.318203,0.136337,291.75,292.063,0.213354,80.2954,78.0313,-0.00118001,-422,-187,8,-20,51,160998,-120,0.14,0.0752703,0,7,11,8,13,10,291.763,129,292.35,146
112900,292.25,292.15,292.25,292.15,292.175,359,-359,-0.100006,0.0600037,-0.100037,0.304363,0.173903,291.75,292.084,0.20882,64.4724,61.6678,-0.00868734,-468,-185,1,-13,-85,160969,-29,0.02,0.0748993,0,7,10,8,13,11,291.763,129,292.35,146
113000,292.2,292.15,292.2,292.1,292.15,519,-519,-0.0500183,0.0500061,-0.200043,0.142857,0.238076,291.75,292.102,0.203771,54.6261,46.6667,-0.0133504,-543,-148,-7,-3,-169,160969,0,0.23,0.0759333,0,7,10,7,14,12,291.763,129,292.35,146
113100,292.15,292.25,292.25,292.1,292.212,463,463,0.100006,0.0700073,-0.150024,0.190466,0.238076,291.75,292.121,0.202706,53.412,38.3329,-0.0113973,-455,-141,0,-4,-22,160986,17,0.18,0.0766225,0,7,10,8,14,11,291.763,129,292.35,146
113200,292.2,292.15,292.25,292.1,292.163,328,-328,-0.0500183,0.0600098,-0.150024,0.181811,0.227256,291.75,292.139,0.199363,47.2386,26.6653,-0.01132,-493,-105,-16,9,16,161160,174,0.17,0.0772368,0,7,9,7,14,11,291.763,129,292.35,146
113300,292.2,292.15,292.2,292.15,292.163,216,-216,-0.0500183,0.0700134,-0.150055,0.190461,0.190461,291.8,292.154,0.198229,58.1412,19.998,-0.0100627,-451,-53,-6,20,63,161116,-44,0.09,0.0773203,0,7,9,7,15,11,291.763,129,292.35,146
113400,292.15,292.05,292.2,292.05,292.087,568,-568,-0.100006,0.0700134,-0.250061,0.173893,0.260853,291.8,292.165,0.197833,46.6514,19.998,-0.0123006,-478,-35,-4,21,37,161071,-45,0.03,0.077013,0,7,9,7,15,11,291.763,129,292.35,146
113500,292.05,292.05,292.1,292.05,292.063,263,-263,0,0.0600098,-0.350067,0.0476052,0.285689,291.8,292.174,0.19878,23.1984,16.6653,-0.0141724,-373,-53,7,19,180,161097,26,0.11,0.0772258,0,7,9,7,15,11,291.763,129,292.35,146
113600,292.05,292,292.1,292,292.025,465,-465,-0.0499878,0.0500061,-0.400055,0.0476052,0.333295,291.8,292.182,0.200881,18.8168,6.66531,-0.0153035,-331,-36,19,21,262,161120,23,0.01,0.0767949,0,7,9,7,15,11,291.763,129,292.35,146
113700,292,292.05,292.05,292,292.037,359,359,0.0499878,0.05,-0.250061,0.0499863,0.299979,291.8,292.191,0.203099,32.3379,6.66531,-0.01368,-459,15,12,23,165,161175,55,0.27,0.0780255,0,7,9,7,15,11,291.763,129,292.35,146
113800,292.05,292.15,292.15,292.05,292.125,245,245,0.100006,0.0599976,-0.150055,0.149985,0.249985,292,292.194,0.201789,38.2859,15.3322,-0.00679118,-386,25,9,23,292,161129,-46,0.07,0.0779747,0,7,10,8,15,10,291.763,129,292.35,146
113900,292.1,292.1,292.15,292.05,292.1,131,131,0,0.0399963,-0.0500488,0.149985,0.199969,292,292.192,0.1985,41.6985,23.3327,-0.00316162,-441,71,7,25,321,161142,13,0.15,0.0784277,0,7,10,8,14,9,291.775,130,292.35,146
114000,292.1,292.1,292.1,292.05,292.088,62,62,0,0.0399963,-3.05E-05,0.157876,0.157876,292,292.184,0.188803,41.6985,31.3331,-0.00145264,-436,77,2,18,237,161114,-28,0.22,0.0793125,0,7,10,8,14,9,291.8,132,292.35,146
114100,292.05,292.1,292.1,292.05,292.088,37,37,0.0500183,0.0400024,-0.0500183,0.117641,0.176443,292,292.174,0.176868,28.8149,39.3336,-0.000887045,-439,85,5,17,244,161097,-17,0.04,0.0790683,0,7,9,7,14,9,291.8,132,292.35,146
114200,292.1,292.05,292.15,292,292.063,256,-256,-0.0500183,0.0400085,-0.0500183,0.117641,0.176443,292,292.162,0.163686,29.8415,40.9995,-0.00213216,-443,105,-10,22,166,161050,-47,0.15,0.0795062,0,7,9,8,13,9,291.85,137,292.35,146
114300,292.05,292,292.1,292,292.025,211,-211,-0.0499878,0.0300049,-0.0499878,0.111107,0.166644,292,292.151,0.155452,27.0246,28.9999,-0.0040446,-501,105,-24,20,117,161020,-30,0.19,0.080184,0,7,9,7,14,9,291.85,137,292.35,146
114400,292,292.1,292.1,292,292.075,200,200,0.100006,0.0500061,0.150024,0.117645,0.0588045,292,292.142,0.147609,43.0652,34.3341,-0.00221761,-545,121,-12,15,2,161008,-12,0.28,0.0814024,0,7,8,7,13,9,291.85,137,292.35,146
114500,292.1,292.1,292.1,292.05,292.088,22,22,0,0.0500061,0.150024,0.117645,0.0588045,292,292.13,0.129807,43.0652,39.6683,-0.00012207,-530,128,-20,14,-35,160967,-41,0.19,0.0820606,0,7,9,7,13,9,291.85,137,292.35,146
114600,292.1,292.1,292.1,292.05,292.088,238,238,0,0.0400024,0.200012,0.124995,0,292,292.117,0.108929,57.3471,45.0025,0.00141602,-581,160,-20,12,23,160972,5,0.2,0.0827711,0,7,9,6,13,8,291.85,137,292.35,146
